rf_code,codepoints,name,group,subgroup,order,status,reason
857,1FA94,diya lamp,Objects,light & video,3135,included,
,1F4D4,notebook with decorative cover,Objects,book-paper,3136,excluded,appearance_variant
858,1F4D5,closed book,Objects,book-paper,3137,included,
859,1F4D6,open book,Objects,book-paper,3138,included,
,1F4D7,green book,Objects,book-paper,3139,excluded,appearance_variant
,1F4D8,blue book,Objects,book-paper,3140,excluded,appearance_variant
,1F4D9,orange book,Objects,book-paper,3141,excluded,appearance_variant
860,1F4DA,books,Objects,book-paper,3142,included,
,1F4D3,notebook,Objects,book-paper,3143,excluded,appearance_variant
,1F4D2,ledger,Objects,book-paper,3144,excluded,appearance_variant
,1F4C3,page with curl,Objects,book-paper,3145,excluded,appearance_variant
861,1F4DC,scroll,Objects,book-paper,3146,included,
862,1F4C4,page facing up,Objects,book-paper,3147,included,
863,1F4F0,newspaper,Objects,book-paper,3148,included,
864,1F5DE FE0F,rolled-up newspaper,Objects,book-paper,3149,included,
,1F4D1,bookmark tabs,Objects,book-paper,3150,excluded,appearance_variant
865,1F516,bookmark,Objects,book-paper,3151,included,
866,1F3F7 FE0F,label,Objects,book-paper,3152,included,
867,1F4B0,money bag,Objects,money,3153,included,
868,1FA99,coin,Objects,money,3154,included,
,1F4B4,yen banknote,Objects,money,3155,excluded,appearance_variant
869,1F4B5,dollar banknote,Objects,money,3156,included,
,1F4B6,euro banknote,Objects,money,3157,excluded,appearance_variant
,1F4B7,pound banknote,Objects,money,3158,excluded,appearance_variant
870,1F4B8,money with wings,Objects,money,3159,included,
871,1F4B3,credit card,Objects,money,3160,included,
,1F9FE,receipt,Objects,money,3161,excluded,appearance_variant
,1F4B9,chart increasing with yen,Objects,money,3162,excluded,cultural
872,2709 FE0F,envelope,Objects,mail,3163,included,
,1F4E7,e-mail,Objects,mail,3164,excluded,appearance_variant
,1F4E8,incoming envelope,Objects,mail,3165,excluded,appearance_variant
,1F4E9,envelope with arrow,Objects,mail,3166,excluded,appearance_variant
873,1F4E4,outbox tray,Objects,mail,3167,included,
874,1F4E5,inbox tray,Objects,mail,3168,included,
875,1F4E6,package,Objects,mail,3169,included,
,1F4EB,closed mailbox with raised flag,Objects,mail,3170,excluded,appearance_variant
,1F4EA,closed mailbox with lowered flag,Objects,mail,3171,excluded,appearance_variant
876,1F4EC,open mailbox with raised flag,Objects,mail,3172,included,
,1F4ED,open mailbox with lowered flag,Objects,mail,3173,excluded,appearance_variant
877,1F4EE,postbox,Objects,mail,3174,included,
878,1F5F3 FE0F,ballot box with ballot,Objects,mail,3175,included,
879,270F FE0F,pencil,Objects,writing,3176,included,
880,2712 FE0F,black nib,Objects,writing,3177,included,
,1F58B FE0F,fountain pen,Objects,writing,3178,excluded,appearance_variant
881,1F58A FE0F,pen,Objects,writing,3179,included,
882,1F58C FE0F,paintbrush,Objects,writing,3180,included,
883,1F58D FE0F,crayon,Objects,writing,3181,included,
,1F4DD,memo,Objects,writing,3182,excluded,appearance_variant
884,1F4BC,briefcase,Objects,office,3183,included,
885,1F4C1,file folder,Objects,office,3184,included,
,1F4C2,open file folder,Objects,office,3185,excluded,appearance_variant
,1F5C2 FE0F,card index dividers,Objects,office,3186,excluded,appearance_variant
886,1F4C5,calendar,Objects,office,3187,included,
,1F4C6,tear-off calendar,Objects,office,3188,excluded,appearance_variant
887,1F5D2 FE0F,spiral notepad,Objects,office,3189,included,
,1F5D3 FE0F,spiral calendar,Objects,office,3190,excluded,appearance_variant
888,1F4C7,card index,Objects,office,3191,included,
889,1F4C8,chart increasing,Objects,office,3192,included,
890,1F4C9,chart decreasing,Objects,office,3193,included,
891,1F4CA,bar chart,Objects,office,3194,included,
892,1F4CB,clipboard,Objects,office,3195,included,
893,1F4CC,pushpin,Objects,office,3196,included,
894,1F4CD,round pushpin,Objects,office,3197,included,
895,1F4CE,paperclip,Objects,office,3198,included,
896,1F587 FE0F,linked paperclips,Objects,office,3199,included,
897,1F4CF,straight ruler,Objects,office,3200,included,
898,1F4D0,triangular ruler,Objects,office,3201,included,
899,2702 FE0F,scissors,Objects,office,3202,included,
900,1F5C3 FE0F,card file box,Objects,office,3203,included,
901,1F5C4 FE0F,file cabinet,Objects,office,3204,included,
902,1F5D1 FE0F,wastebasket,Objects,office,3205,included,
903,1F512,locked,Objects,lock,3206,included,
904,1F513,unlocked,Objects,lock,3207,included,
,1F50F,locked with pen,Objects,lock,3208,excluded,appearance_variant
,1F510,locked with key,Objects,lock,3209,excluded,appearance_variant
905,1F511,key,Objects,lock,3210,included,
906,1F5DD FE0F,old key,Objects,lock,3211,included,
907,1F528,hammer,Objects,tool,3212,included,
908,1FA93,axe,Objects,tool,3213,included,
909,26CF FE0F,pick,Objects,tool,3214,included,
910,2692 FE0F,hammer and pick,Objects,tool,3215,included,
911,1F6E0 FE0F,hammer and wrench,Objects,tool,3216,included,
912,1F5E1 FE0F,dagger,Objects,tool,3217,included,
913,2694 FE0F,crossed swords,Objects,tool,3218,included,
914,1F4A3,bomb,Objects,tool,3219,included,
915,1FA83,boomerang,Objects,tool,3220,included,
916,1F3F9,bow and arrow,Objects,tool,3221,included,
917,1F6E1 FE0F,shield,Objects,tool,3222,included,
918,1FA9A,carpentry saw,Objects,tool,3223,included,
919,1F527,wrench,Objects,tool,3224,included,
920,1FA9B,screwdriver,Objects,tool,3225,included,
921,1F529,nut and bolt,Objects,tool,3226,included,
922,2699 FE0F,gear,Objects,tool,3227,included,
923,1F5DC FE0F,clamp,Objects,tool,3228,included,
924,2696 FE0F,balance scale,Objects,tool,3229,included,
925,1F9AF,white cane,Objects,tool,3230,included,
926,1F517,link,Objects,tool,3231,included,
927,26D3 FE0F 200D 1F4A5,broken chain,Objects,tool,3232,included,zwj_sequence
928,26D3 FE0F,chains,Objects,tool,3233,included,
929,1FA9D,hook,Objects,tool,3234,included,
930,1F9F0,toolbox,Objects,tool,3235,included,
931,1F9F2,magnet,Objects,tool,3236,included,
932,1FA9C,ladder,Objects,tool,3237,included,
933,1FA8F,shovel,Objects,tool,3238,included,
934,2697 FE0F,alembic,Objects,science,3239,included,
935,1F9EA,test tube,Objects,science,3240,included,
936,1F9EB,petri dish,Objects,science,3241,included,
937,1F9EC,dna,Objects,science,3242,included,
938,1F52C,microscope,Objects,science,3243,included,
939,1F52D,telescope,Objects,science,3244,included,
940,1F4E1,satellite antenna,Objects,science,3245,included,
941,1F489,syringe,Objects,medical,3246,included,
942,1FA78,drop of blood,Objects,medical,3247,included,
943,1F48A,pill,Objects,medical,3248,included,
944,1FA79,adhesive bandage,Objects,medical,3249,included,
945,1FA7C,crutch,Objects,medical,3250,included,
946,1FA7A,stethoscope,Objects,medical,3251,included,
947,1FA7B,x-ray,Objects,medical,3252,included,
948,1F6AA,door,Objects,household,3253,included,
,1F6D7,elevator,Objects,household,3254,excluded,transport-sign
949,1FA9E,mirror,Objects,household,3255,included,
950,1FA9F,window,Objects,household,3256,included,
951,1F6CF FE0F,bed,Objects,household,3257,included,
952,1F6CB FE0F,couch and lamp,Objects,household,3258,included,
953,1FA91,chair,Objects,household,3259,included,
954,1F6BD,toilet,Objects,household,3260,included,
955,1FAA0,plunger,Objects,household,3261,included,
956,1F6BF,shower,Objects,household,3262,included,
957,1F6C1,bathtub,Objects,household,3263,included,
958,1FAA4,mouse trap,Objects,household,3264,included,
959,1FA92,razor,Objects,household,3265,included,
960,1F9F4,lotion bottle,Objects,household,3266,included,
961,1F9F7,safety pin,Objects,household,3267,included,
962,1F9F9,broom,Objects,household,3268,included,
963,1F9FA,basket,Objects,household,3269,included,
964,1F9FB,roll of paper,Objects,household,3270,included,
965,1FAA3,bucket,Objects,household,3271,included,
966,1F9FC,soap,Objects,household,3272,included,
967,1FAE7,bubbles,Objects,household,3273,included,
968,1FAA5,toothbrush,Objects,household,3274,included,
969,1F9FD,sponge,Objects,household,3275,included,
970,1F9EF,fire extinguisher,Objects,household,3276,included,
971,1F6D2,shopping cart,Objects,household,3277,included,
972,1F6AC,cigarette,Objects,other-object,3278,included,
973,26B0 FE0F,coffin,Objects,other-object,3279,included,
974,1FAA6,headstone,Objects,other-object,3280,included,
975,26B1 FE0F,funeral urn,Objects,other-object,3281,included,
,1F9FF,nazar amulet,Objects,other-object,3282,excluded,cultural
,1FAAC,hamsa,Objects,other-object,3283,excluded,cultural
976,1F5FF,moai,Objects,other-object,3284,included,
977,1FAA7,placard,Objects,other-object,3285,included,
978,1FAAA,identification card,Objects,other-object,3286,included,
,1F3E7,ATM sign,Symbols,transport-sign,3287,excluded,transport-sign
,1F6AE,litter in bin sign,Symbols,transport-sign,3288,excluded,transport-sign
,1F6B0,potable water,Symbols,transport-sign,3289,excluded,transport-sign
,267F,wheelchair symbol,Symbols,transport-sign,3290,excluded,transport-sign
,1F6B9,men’s room,Symbols,transport-sign,3291,excluded,transport-sign
,1F6BA,women’s room,Symbols,transport-sign,3292,excluded,transport-sign
,1F6BB,restroom,Symbols,transport-sign,3293,excluded,transport-sign
,1F6BC,baby symbol,Symbols,transport-sign,3294,excluded,transport-sign
,1F6BE,water closet,Symbols,transport-sign,3295,excluded,transport-sign
,1F6C2,passport control,Symbols,transport-sign,3296,excluded,transport-sign
,1F6C3,customs,Symbols,transport-sign,3297,excluded,transport-sign
,1F6C4,baggage claim,Symbols,transport-sign,3298,excluded,transport-sign
,1F6C5,left luggage,Symbols,transport-sign,3299,excluded,transport-sign
979,26A0 FE0F,warning,Symbols,warning,3300,included,
980,1F6B8,children crossing,Symbols,warning,3301,included,
981,26D4,no entry,Symbols,warning,3302,included,
982,1F6AB,prohibited,Symbols,warning,3303,included,
,1F6B3,no bicycles,Symbols,warning,3304,excluded,no_sign
,1F6AD,no smoking,Symbols,warning,3305,excluded,no_sign
,1F6AF,no littering,Symbols,warning,3306,excluded,no_sign
,1F6B1,non-potable water,Symbols,warning,3307,excluded,no_sign
,1F6B7,no pedestrians,Symbols,warning,3308,excluded,no_sign
,1F4F5,no mobile phones,Symbols,warning,3309,excluded,no_sign
,1F51E,no one under eighteen,Symbols,warning,3310,excluded,no_sign
983,2622 FE0F,radioactive,Symbols,warning,3311,included,
984,2623 FE0F,biohazard,Symbols,warning,3312,included,
985,2B06 FE0F,up arrow,Symbols,arrow,3313,included,
,2197 FE0F,up-right arrow,Symbols,arrow,3314,excluded,arrow_variant
986,27A1 FE0F,right arrow,Symbols,arrow,3315,included,
,2198 FE0F,down-right arrow,Symbols,arrow,3316,excluded,arrow_variant
987,2B07 FE0F,down arrow,Symbols,arrow,3317,included,
,2199 FE0F,down-left arrow,Symbols,arrow,3318,excluded,arrow_variant
988,2B05 FE0F,left arrow,Symbols,arrow,3319,included,
,2196 FE0F,up-left arrow,Symbols,arrow,3320,excluded,arrow_variant
,2195 FE0F,up-down arrow,Symbols,arrow,3321,excluded,arrow_variant
,2194 FE0F,left-right arrow,Symbols,arrow,3322,excluded,arrow_variant
,21A9 FE0F,right arrow curving left,Symbols,arrow,3323,excluded,arrow_variant
,21AA FE0F,left arrow curving right,Symbols,arrow,3324,excluded,arrow_variant
,2934 FE0F,right arrow curving up,Symbols,arrow,3325,excluded,arrow_variant
,2935 FE0F,right arrow curving down,Symbols,arrow,3326,excluded,arrow_variant
,1F503,clockwise vertical arrows,Symbols,arrow,3327,excluded,arrow_variant
,1F504,counterclockwise arrows button,Symbols,arrow,3328,excluded,arrow_variant
,1F519,BACK arrow,Symbols,arrow,3329,excluded,words
,1F51A,END arrow,Symbols,arrow,3330,excluded,words
,1F51B,ON! arrow,Symbols,arrow,3331,excluded,words
,1F51C,SOON arrow,Symbols,arrow,3332,excluded,words
,1F51D,TOP arrow,Symbols,arrow,3333,excluded,words
,1F6D0,place of worship,Symbols,religion,3334,excluded,religion
,269B FE0F,atom symbol,Symbols,religion,3335,excluded,religion
,1F549 FE0F,om,Symbols,religion,3336,excluded,religion
,2721 FE0F,star of David,Symbols,religion,3337,excluded,religion
,2638 FE0F,wheel of dharma,Symbols,religion,3338,excluded,religion
,262F FE0F,yin yang,Symbols,religion,3339,excluded,religion
,271D FE0F,latin cross,Symbols,religion,3340,excluded,religion
,2626 FE0F,orthodox cross,Symbols,religion,3341,excluded,religion
,262A FE0F,star and crescent,Symbols,religion,3342,excluded,religion
,262E FE0F,peace symbol,Symbols,religion,3343,excluded,religion
,1F54E,menorah,Symbols,religion,3344,excluded,religion
,1F52F,dotted six-pointed star,Symbols,religion,3345,excluded,religion
,1FAAF,khanda,Symbols,religion,3346,excluded,religion
,2648,Aries,Symbols,zodiac,3347,excluded,zodiac
,2649,Taurus,Symbols,zodiac,3348,excluded,zodiac
,264A,Gemini,Symbols,zodiac,3349,excluded,zodiac
,264B,Cancer,Symbols,zodiac,3350,excluded,zodiac
,264C,Leo,Symbols,zodiac,3351,excluded,zodiac
,264D,Virgo,Symbols,zodiac,3352,excluded,zodiac
,264E,Libra,Symbols,zodiac,3353,excluded,zodiac
,264F,Scorpio,Symbols,zodiac,3354,excluded,zodiac
,2650,Sagittarius,Symbols,zodiac,3355,excluded,zodiac
,2651,Capricorn,Symbols,zodiac,3356,excluded,zodiac
,2652,Aquarius,Symbols,zodiac,3357,excluded,zodiac
,2653,Pisces,Symbols,zodiac,3358,excluded,zodiac
,26CE,Ophiuchus,Symbols,zodiac,3359,excluded,zodiac
,1F500,shuffle tracks button,Symbols,av-symbol,3360,excluded,av_symbol
,1F501,repeat button,Symbols,av-symbol,3361,excluded,av_symbol
,1F502,repeat single button,Symbols,av-symbol,3362,excluded,av_symbol
,25B6 FE0F,play button,Symbols,av-symbol,3363,excluded,av_symbol
,23E9,fast-forward button,Symbols,av-symbol,3364,excluded,av_symbol
,23ED FE0F,next track button,Symbols,av-symbol,3365,excluded,av_symbol
,23EF FE0F,play or pause button,Symbols,av-symbol,3366,excluded,av_symbol
,25C0 FE0F,reverse button,Symbols,av-symbol,3367,excluded,av_symbol
,23EA,fast reverse button,Symbols,av-symbol,3368,excluded,av_symbol
,23EE FE0F,last track button,Symbols,av-symbol,3369,excluded,av_symbol
,1F53C,upwards button,Symbols,av-symbol,3370,excluded,av_symbol
,23EB,fast up button,Symbols,av-symbol,3371,excluded,av_symbol
,1F53D,downwards button,Symbols,av-symbol,3372,excluded,av_symbol
,23EC,fast down button,Symbols,av-symbol,3373,excluded,av_symbol
,23F8 FE0F,pause button,Symbols,av-symbol,3374,excluded,av_symbol
,23F9 FE0F,stop button,Symbols,av-symbol,3375,excluded,av_symbol
,23FA FE0F,record button,Symbols,av-symbol,3376,excluded,av_symbol
,23CF FE0F,eject button,Symbols,av-symbol,3377,excluded,av_symbol
,1F3A6,cinema,Symbols,av-symbol,3378,excluded,av_symbol
,1F505,dim button,Symbols,av-symbol,3379,excluded,av_symbol
,1F506,bright button,Symbols,av-symbol,3380,excluded,av_symbol
,1F4F6,antenna bars,Symbols,av-symbol,3381,excluded,av_symbol
,1F6DC,wireless,Symbols,av-symbol,3382,excluded,av_symbol
,1F4F3,vibration mode,Symbols,av-symbol,3383,excluded,av_symbol
,1F4F4,mobile phone off,Symbols,av-symbol,3384,excluded,av_symbol
,2640 FE0F,female sign,Symbols,gender,3385,excluded,gender_variant
,2642 FE0F,male sign,Symbols,gender,3386,excluded,gender_variant
,26A7 FE0F,transgender symbol,Symbols,gender,3387,excluded,gender_variant
989,2716 FE0F,multiply,Symbols,math,3388,included,
990,2795,plus,Symbols,math,3389,included,
991,2796,minus,Symbols,math,3390,included,
992,2797,divide,Symbols,math,3391,included,
993,1F7F0,heavy equals sign,Symbols,math,3392,included,
994,267E FE0F,infinity,Symbols,math,3393,included,
995,203C FE0F,double exclamation mark,Symbols,punctuation,3394,included,
996,2049 FE0F,exclamation question mark,Symbols,punctuation,3395,included,
997,2753,red question mark,Symbols,punctuation,3396,included,
,2754,white question mark,Symbols,punctuation,3397,excluded,appearance_variant
