rf_code,codepoints,name,group,subgroup,order,joypixels_file,status,reason
,1F469 1F3FC 200D 1F9BC,woman in motorized wheelchair: medium-light skin tone,People & Body,person-activity,1680,1f469-1f3fc-1f9bc.png,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F9BC,woman in motorized wheelchair: medium skin tone,People & Body,person-activity,1681,1f469-1f3fd-1f9bc.png,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F9BC,woman in motorized wheelchair: medium-dark skin tone,People & Body,person-activity,1682,1f469-1f3fe-1f9bc.png,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F9BC,woman in motorized wheelchair: dark skin tone,People & Body,person-activity,1683,1f469-1f3ff-1f9bc.png,excluded,skin_tone_variant
,1F469 200D 1F9BC 200D 27A1 FE0F,woman in motorized wheelchair facing right,People & Body,person-activity,1684,1f469-1f9bc-27a1.png,excluded,zwj_sequence
,1F469 1F3FB 200D 1F9BC 200D 27A1 FE0F,woman in motorized wheelchair facing right: light skin tone,People & Body,person-activity,1685,1f469-1f3fb-1f9bc-27a1.png,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F9BC 200D 27A1 FE0F,woman in motorized wheelchair facing right: medium-light skin tone,People & Body,person-activity,1686,1f469-1f3fc-1f9bc-27a1.png,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F9BC 200D 27A1 FE0F,woman in motorized wheelchair facing right: medium skin tone,People & Body,person-activity,1687,1f469-1f3fd-1f9bc-27a1.png,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F9BC 200D 27A1 FE0F,woman in motorized wheelchair facing right: medium-dark skin tone,People & Body,person-activity,1688,1f469-1f3fe-1f9bc-27a1.png,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F9BC 200D 27A1 FE0F,woman in motorized wheelchair facing right: dark skin tone,People & Body,person-activity,1689,1f469-1f3ff-1f9bc-27a1.png,excluded,skin_tone_variant
,1F9D1 200D 1F9BD,person in manual wheelchair,People & Body,person-activity,1690,1f9d1-1f9bd.png,excluded,zwj_sequence
,1F9D1 1F3FB 200D 1F9BD,person in manual wheelchair: light skin tone,People & Body,person-activity,1691,1f9d1-1f3fb-1f9bd.png,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F9BD,person in manual wheelchair: medium-light skin tone,People & Body,person-activity,1692,1f9d1-1f3fc-1f9bd.png,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F9BD,person in manual wheelchair: medium skin tone,People & Body,person-activity,1693,1f9d1-1f3fd-1f9bd.png,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F9BD,person in manual wheelchair: medium-dark skin tone,People & Body,person-activity,1694,1f9d1-1f3fe-1f9bd.png,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F9BD,person in manual wheelchair: dark skin tone,People & Body,person-activity,1695,1f9d1-1f3ff-1f9bd.png,excluded,skin_tone_variant
,1F9D1 200D 1F9BD 200D 27A1 FE0F,person in manual wheelchair facing right,People & Body,person-activity,1696,1f9d1-1f9bd-27a1.png,excluded,zwj_sequence
,1F9D1 1F3FB 200D 1F9BD 200D 27A1 FE0F,person in manual wheelchair facing right: light skin tone,People & Body,person-activity,1697,1f9d1-1f3fb-1f9bd-27a1.png,excluded,skin_tone_variant
,1F9D1 1F3FC 200D 1F9BD 200D 27A1 FE0F,person in manual wheelchair facing right: medium-light skin tone,People & Body,person-activity,1698,1f9d1-1f3fc-1f9bd-27a1.png,excluded,skin_tone_variant
,1F9D1 1F3FD 200D 1F9BD 200D 27A1 FE0F,person in manual wheelchair facing right: medium skin tone,People & Body,person-activity,1699,1f9d1-1f3fd-1f9bd-27a1.png,excluded,skin_tone_variant
,1F9D1 1F3FE 200D 1F9BD 200D 27A1 FE0F,person in manual wheelchair facing right: medium-dark skin tone,People & Body,person-activity,1700,1f9d1-1f3fe-1f9bd-27a1.png,excluded,skin_tone_variant
,1F9D1 1F3FF 200D 1F9BD 200D 27A1 FE0F,person in manual wheelchair facing right: dark skin tone,People & Body,person-activity,1701,1f9d1-1f3ff-1f9bd-27a1.png,excluded,skin_tone_variant
,1F468 200D 1F9BD,man in manual wheelchair,People & Body,person-activity,1702,1f468-1f9bd.png,excluded,zwj_sequence
,1F468 1F3FB 200D 1F9BD,man in manual wheelchair: light skin tone,People & Body,person-activity,1703,1f468-1f3fb-1f9bd.png,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F9BD,man in manual wheelchair: medium-light skin tone,People & Body,person-activity,1704,1f468-1f3fc-1f9bd.png,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F9BD,man in manual wheelchair: medium skin tone,People & Body,person-activity,1705,1f468-1f3fd-1f9bd.png,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F9BD,man in manual wheelchair: medium-dark skin tone,People & Body,person-activity,1706,1f468-1f3fe-1f9bd.png,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F9BD,man in manual wheelchair: dark skin tone,People & Body,person-activity,1707,1f468-1f3ff-1f9bd.png,excluded,skin_tone_variant
,1F468 200D 1F9BD 200D 27A1 FE0F,man in manual wheelchair facing right,People & Body,person-activity,1708,1f468-1f9bd-27a1.png,excluded,zwj_sequence
,1F468 1F3FB 200D 1F9BD 200D 27A1 FE0F,man in manual wheelchair facing right: light skin tone,People & Body,person-activity,1709,1f468-1f3fb-1f9bd-27a1.png,excluded,skin_tone_variant
,1F468 1F3FC 200D 1F9BD 200D 27A1 FE0F,man in manual wheelchair facing right: medium-light skin tone,People & Body,person-activity,1710,1f468-1f3fc-1f9bd-27a1.png,excluded,skin_tone_variant
,1F468 1F3FD 200D 1F9BD 200D 27A1 FE0F,man in manual wheelchair facing right: medium skin tone,People & Body,person-activity,1711,1f468-1f3fd-1f9bd-27a1.png,excluded,skin_tone_variant
,1F468 1F3FE 200D 1F9BD 200D 27A1 FE0F,man in manual wheelchair facing right: medium-dark skin tone,People & Body,person-activity,1712,1f468-1f3fe-1f9bd-27a1.png,excluded,skin_tone_variant
,1F468 1F3FF 200D 1F9BD 200D 27A1 FE0F,man in manual wheelchair facing right: dark skin tone,People & Body,person-activity,1713,1f468-1f3ff-1f9bd-27a1.png,excluded,skin_tone_variant
,1F469 200D 1F9BD,woman in manual wheelchair,People & Body,person-activity,1714,1f469-1f9bd.png,excluded,zwj_sequence
,1F469 1F3FB 200D 1F9BD,woman in manual wheelchair: light skin tone,People & Body,person-activity,1715,1f469-1f3fb-1f9bd.png,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F9BD,woman in manual wheelchair: medium-light skin tone,People & Body,person-activity,1716,1f469-1f3fc-1f9bd.png,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F9BD,woman in manual wheelchair: medium skin tone,People & Body,person-activity,1717,1f469-1f3fd-1f9bd.png,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F9BD,woman in manual wheelchair: medium-dark skin tone,People & Body,person-activity,1718,1f469-1f3fe-1f9bd.png,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F9BD,woman in manual wheelchair: dark skin tone,People & Body,person-activity,1719,1f469-1f3ff-1f9bd.png,excluded,skin_tone_variant
,1F469 200D 1F9BD 200D 27A1 FE0F,woman in manual wheelchair facing right,People & Body,person-activity,1720,1f469-1f9bd-27a1.png,excluded,zwj_sequence
,1F469 1F3FB 200D 1F9BD 200D 27A1 FE0F,woman in manual wheelchair facing right: light skin tone,People & Body,person-activity,1721,1f469-1f3fb-1f9bd-27a1.png,excluded,skin_tone_variant
,1F469 1F3FC 200D 1F9BD 200D 27A1 FE0F,woman in manual wheelchair facing right: medium-light skin tone,People & Body,person-activity,1722,1f469-1f3fc-1f9bd-27a1.png,excluded,skin_tone_variant
,1F469 1F3FD 200D 1F9BD 200D 27A1 FE0F,woman in manual wheelchair facing right: medium skin tone,People & Body,person-activity,1723,1f469-1f3fd-1f9bd-27a1.png,excluded,skin_tone_variant
,1F469 1F3FE 200D 1F9BD 200D 27A1 FE0F,woman in manual wheelchair facing right: medium-dark skin tone,People & Body,person-activity,1724,1f469-1f3fe-1f9bd-27a1.png,excluded,skin_tone_variant
,1F469 1F3FF 200D 1F9BD 200D 27A1 FE0F,woman in manual wheelchair facing right: dark skin tone,People & Body,person-activity,1725,1f469-1f3ff-1f9bd-27a1.png,excluded,skin_tone_variant
,1F3C3,person running,People & Body,person-activity,1726,1f3c3.png,candidate,
,1F3C3 1F3FB,person running: light skin tone,People & Body,person-activity,1727,1f3c3-1f3fb.png,excluded,skin_tone_variant
,1F3C3 1F3FC,person running: medium-light skin tone,People & Body,person-activity,1728,1f3c3-1f3fc.png,excluded,skin_tone_variant
,1F3C3 1F3FD,person running: medium skin tone,People & Body,person-activity,1729,1f3c3-1f3fd.png,excluded,skin_tone_variant
,1F3C3 1F3FE,person running: medium-dark skin tone,People & Body,person-activity,1730,1f3c3-1f3fe.png,excluded,skin_tone_variant
,1F3C3 1F3FF,person running: dark skin tone,People & Body,person-activity,1731,1f3c3-1f3ff.png,excluded,skin_tone_variant
,1F3C3 200D 2642 FE0F,man running,People & Body,person-activity,1732,1f3c3-2642.png,excluded,zwj_sequence
,1F3C3 1F3FB 200D 2642 FE0F,man running: light skin tone,People & Body,person-activity,1733,1f3c3-1f3fb-2642.png,excluded,skin_tone_variant
,1F3C3 1F3FC 200D 2642 FE0F,man running: medium-light skin tone,People & Body,person-activity,1734,1f3c3-1f3fc-2642.png,excluded,skin_tone_variant
,1F3C3 1F3FD 200D 2642 FE0F,man running: medium skin tone,People & Body,person-activity,1735,1f3c3-1f3fd-2642.png,excluded,skin_tone_variant
,1F3C3 1F3FE 200D 2642 FE0F,man running: medium-dark skin tone,People & Body,person-activity,1736,1f3c3-1f3fe-2642.png,excluded,skin_tone_variant
,1F3C3 1F3FF 200D 2642 FE0F,man running: dark skin tone,People & Body,person-activity,1737,1f3c3-1f3ff-2642.png,excluded,skin_tone_variant
,1F3C3 200D 2640 FE0F,woman running,People & Body,person-activity,1738,1f3c3-2640.png,excluded,zwj_sequence
,1F3C3 1F3FB 200D 2640 FE0F,woman running: light skin tone,People & Body,person-activity,1739,1f3c3-1f3fb-2640.png,excluded,skin_tone_variant
,1F3C3 1F3FC 200D 2640 FE0F,woman running: medium-light skin tone,People & Body,person-activity,1740,1f3c3-1f3fc-2640.png,excluded,skin_tone_variant
,1F3C3 1F3FD 200D 2640 FE0F,woman running: medium skin tone,People & Body,person-activity,1741,1f3c3-1f3fd-2640.png,excluded,skin_tone_variant
,1F3C3 1F3FE 200D 2640 FE0F,woman running: medium-dark skin tone,People & Body,person-activity,1742,1f3c3-1f3fe-2640.png,excluded,skin_tone_variant
,1F3C3 1F3FF 200D 2640 FE0F,woman running: dark skin tone,People & Body,person-activity,1743,1f3c3-1f3ff-2640.png,excluded,skin_tone_variant
,1F3C3 200D 27A1 FE0F,person running facing right,People & Body,person-activity,1744,1f3c3-27a1.png,excluded,zwj_sequence
,1F3C3 1F3FB 200D 27A1 FE0F,person running facing right: light skin tone,People & Body,person-activity,1745,1f3c3-1f3fb-27a1.png,excluded,skin_tone_variant
,1F3C3 1F3FC 200D 27A1 FE0F,person running facing right: medium-light skin tone,People & Body,person-activity,1746,1f3c3-1f3fc-27a1.png,excluded,skin_tone_variant
,1F3C3 1F3FD 200D 27A1 FE0F,person running facing right: medium skin tone,People & Body,person-activity,1747,1f3c3-1f3fd-27a1.png,excluded,skin_tone_variant
,1F3C3 1F3FE 200D 27A1 FE0F,person running facing right: medium-dark skin tone,People & Body,person-activity,1748,1f3c3-1f3fe-27a1.png,excluded,skin_tone_variant
,1F3C3 1F3FF 200D 27A1 FE0F,person running facing right: dark skin tone,People & Body,person-activity,1749,1f3c3-1f3ff-27a1.png,excluded,skin_tone_variant
,1F3C3 200D 2640 FE0F 200D 27A1 FE0F,woman running facing right,People & Body,person-activity,1750,1f3c3-2640-27a1.png,excluded,zwj_sequence
,1F3C3 1F3FB 200D 2640 FE0F 200D 27A1 FE0F,woman running facing right: light skin tone,People & Body,person-activity,1751,1f3c3-1f3fb-2640-27a1.png,excluded,skin_tone_variant
,1F3C3 1F3FC 200D 2640 FE0F 200D 27A1 FE0F,woman running facing right: medium-light skin tone,People & Body,person-activity,1752,1f3c3-1f3fc-2640-27a1.png,excluded,skin_tone_variant
,1F3C3 1F3FD 200D 2640 FE0F 200D 27A1 FE0F,woman running facing right: medium skin tone,People & Body,person-activity,1753,1f3c3-1f3fd-2640-27a1.png,excluded,skin_tone_variant
,1F3C3 1F3FE 200D 2640 FE0F 200D 27A1 FE0F,woman running facing right: medium-dark skin tone,People & Body,person-activity,1754,1f3c3-1f3fe-2640-27a1.png,excluded,skin_tone_variant
,1F3C3 1F3FF 200D 2640 FE0F 200D 27A1 FE0F,woman running facing right: dark skin tone,People & Body,person-activity,1755,1f3c3-1f3ff-2640-27a1.png,excluded,skin_tone_variant
,1F3C3 200D 2642 FE0F 200D 27A1 FE0F,man running facing right,People & Body,person-activity,1756,1f3c3-2642-27a1.png,excluded,zwj_sequence
,1F3C3 1F3FB 200D 2642 FE0F 200D 27A1 FE0F,man running facing right: light skin tone,People & Body,person-activity,1757,1f3c3-1f3fb-2642-27a1.png,excluded,skin_tone_variant
,1F3C3 1F3FC 200D 2642 FE0F 200D 27A1 FE0F,man running facing right: medium-light skin tone,People & Body,person-activity,1758,1f3c3-1f3fc-2642-27a1.png,excluded,skin_tone_variant
,1F3C3 1F3FD 200D 2642 FE0F 200D 27A1 FE0F,man running facing right: medium skin tone,People & Body,person-activity,1759,1f3c3-1f3fd-2642-27a1.png,excluded,skin_tone_variant
,1F3C3 1F3FE 200D 2642 FE0F 200D 27A1 FE0F,man running facing right: medium-dark skin tone,People & Body,person-activity,1760,1f3c3-1f3fe-2642-27a1.png,excluded,skin_tone_variant
,1F3C3 1F3FF 200D 2642 FE0F 200D 27A1 FE0F,man running facing right: dark skin tone,People & Body,person-activity,1761,1f3c3-1f3ff-2642-27a1.png,excluded,skin_tone_variant
,1F483,woman dancing,People & Body,person-activity,1762,1f483.png,candidate,
,1F483 1F3FB,woman dancing: light skin tone,People & Body,person-activity,1763,1f483-1f3fb.png,excluded,skin_tone_variant
,1F483 1F3FC,woman dancing: medium-light skin tone,People & Body,person-activity,1764,1f483-1f3fc.png,excluded,skin_tone_variant
,1F483 1F3FD,woman dancing: medium skin tone,People & Body,person-activity,1765,1f483-1f3fd.png,excluded,skin_tone_variant
,1F483 1F3FE,woman dancing: medium-dark skin tone,People & Body,person-activity,1766,1f483-1f3fe.png,excluded,skin_tone_variant
,1F483 1F3FF,woman dancing: dark skin tone,People & Body,person-activity,1767,1f483-1f3ff.png,excluded,skin_tone_variant
,1F57A,man dancing,People & Body,person-activity,1768,1f57a.png,candidate,
,1F57A 1F3FB,man dancing: light skin tone,People & Body,person-activity,1769,1f57a-1f3fb.png,excluded,skin_tone_variant
,1F57A 1F3FC,man dancing: medium-light skin tone,People & Body,person-activity,1770,1f57a-1f3fc.png,excluded,skin_tone_variant
,1F57A 1F3FD,man dancing: medium skin tone,People & Body,person-activity,1771,1f57a-1f3fd.png,excluded,skin_tone_variant
,1F57A 1F3FE,man dancing: medium-dark skin tone,People & Body,person-activity,1772,1f57a-1f3fe.png,excluded,skin_tone_variant
,1F57A 1F3FF,man dancing: dark skin tone,People & Body,person-activity,1773,1f57a-1f3ff.png,excluded,skin_tone_variant
,1F574 FE0F,person in suit levitating,People & Body,person-activity,1774,1f574.png,candidate,
,1F574 1F3FB,person in suit levitating: light skin tone,People & Body,person-activity,1775,1f574-1f3fb.png,excluded,skin_tone_variant
,1F574 1F3FC,person in suit levitating: medium-light skin tone,People & Body,person-activity,1776,1f574-1f3fc.png,excluded,skin_tone_variant
,1F574 1F3FD,person in suit levitating: medium skin tone,People & Body,person-activity,1777,1f574-1f3fd.png,excluded,skin_tone_variant
,1F574 1F3FE,person in suit levitating: medium-dark skin tone,People & Body,person-activity,1778,1f574-1f3fe.png,excluded,skin_tone_variant
,1F574 1F3FF,person in suit levitating: dark skin tone,People & Body,person-activity,1779,1f574-1f3ff.png,excluded,skin_tone_variant
,1F46F,people with bunny ears,People & Body,person-activity,1780,1f46f.png,candidate,
,1F46F 200D 2642 FE0F,men with bunny ears,People & Body,person-activity,1781,1f46f-2642.png,excluded,zwj_sequence
,1F46F 200D 2640 FE0F,women with bunny ears,People & Body,person-activity,1782,1f46f-2640.png,excluded,zwj_sequence
,1F9D6,person in steamy room,People & Body,person-activity,1783,1f9d6.png,candidate,
,1F9D6 1F3FB,person in steamy room: light skin tone,People & Body,person-activity,1784,1f9d6-1f3fb.png,excluded,skin_tone_variant
,1F9D6 1F3FC,person in steamy room: medium-light skin tone,People & Body,person-activity,1785,1f9d6-1f3fc.png,excluded,skin_tone_variant
,1F9D6 1F3FD,person in steamy room: medium skin tone,People & Body,person-activity,1786,1f9d6-1f3fd.png,excluded,skin_tone_variant
,1F9D6 1F3FE,person in steamy room: medium-dark skin tone,People & Body,person-activity,1787,1f9d6-1f3fe.png,excluded,skin_tone_variant
,1F9D6 1F3FF,person in steamy room: dark skin tone,People & Body,person-activity,1788,1f9d6-1f3ff.png,excluded,skin_tone_variant
,1F9D6 200D 2642 FE0F,man in steamy room,People & Body,person-activity,1789,1f9d6-2642.png,excluded,zwj_sequence
,1F9D6 1F3FB 200D 2642 FE0F,man in steamy room: light skin tone,People & Body,person-activity,1790,1f9d6-1f3fb-2642.png,excluded,skin_tone_variant
,1F9D6 1F3FC 200D 2642 FE0F,man in steamy room: medium-light skin tone,People & Body,person-activity,1791,1f9d6-1f3fc-2642.png,excluded,skin_tone_variant
,1F9D6 1F3FD 200D 2642 FE0F,man in steamy room: medium skin tone,People & Body,person-activity,1792,1f9d6-1f3fd-2642.png,excluded,skin_tone_variant
,1F9D6 1F3FE 200D 2642 FE0F,man in steamy room: medium-dark skin tone,People & Body,person-activity,1793,1f9d6-1f3fe-2642.png,excluded,skin_tone_variant
,1F9D6 1F3FF 200D 2642 FE0F,man in steamy room: dark skin tone,People & Body,person-activity,1794,1f9d6-1f3ff-2642.png,excluded,skin_tone_variant
,1F9D6 200D 2640 FE0F,woman in steamy room,People & Body,person-activity,1795,1f9d6-2640.png,excluded,zwj_sequence
,1F9D6 1F3FB 200D 2640 FE0F,woman in steamy room: light skin tone,People & Body,person-activity,1796,1f9d6-1f3fb-2640.png,excluded,skin_tone_variant
,1F9D6 1F3FC 200D 2640 FE0F,woman in steamy room: medium-light skin tone,People & Body,person-activity,1797,1f9d6-1f3fc-2640.png,excluded,skin_tone_variant
,1F9D6 1F3FD 200D 2640 FE0F,woman in steamy room: medium skin tone,People & Body,person-activity,1798,1f9d6-1f3fd-2640.png,excluded,skin_tone_variant
,1F9D6 1F3FE 200D 2640 FE0F,woman in steamy room: medium-dark skin tone,People & Body,person-activity,1799,1f9d6-1f3fe-2640.png,excluded,skin_tone_variant
,1F9D6 1F3FF 200D 2640 FE0F,woman in steamy room: dark skin tone,People & Body,person-activity,1800,1f9d6-1f3ff-2640.png,excluded,skin_tone_variant
,1F9D7,person climbing,People & Body,person-activity,1801,1f9d7.png,candidate,
,1F9D7 1F3FB,person climbing: light skin tone,People & Body,person-activity,1802,1f9d7-1f3fb.png,excluded,skin_tone_variant
,1F9D7 1F3FC,person climbing: medium-light skin tone,People & Body,person-activity,1803,1f9d7-1f3fc.png,excluded,skin_tone_variant
,1F9D7 1F3FD,person climbing: medium skin tone,People & Body,person-activity,1804,1f9d7-1f3fd.png,excluded,skin_tone_variant
,1F9D7 1F3FE,person climbing: medium-dark skin tone,People & Body,person-activity,1805,1f9d7-1f3fe.png,excluded,skin_tone_variant
,1F9D7 1F3FF,person climbing: dark skin tone,People & Body,person-activity,1806,1f9d7-1f3ff.png,excluded,skin_tone_variant
,1F9D7 200D 2642 FE0F,man climbing,People & Body,person-activity,1807,1f9d7-2642.png,excluded,zwj_sequence
,1F9D7 1F3FB 200D 2642 FE0F,man climbing: light skin tone,People & Body,person-activity,1808,1f9d7-1f3fb-2642.png,excluded,skin_tone_variant
,1F9D7 1F3FC 200D 2642 FE0F,man climbing: medium-light skin tone,People & Body,person-activity,1809,1f9d7-1f3fc-2642.png,excluded,skin_tone_variant
